retail_order_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,postal_code,country,city,state,region,latitude,longitude,retail_sales_people,product_id,product_name,sub_category,category,returned,sales,quantity,discount,profit,cost,unit_cp,unit_sp,days,sla_days,on_time,margin,margin_rate,return_flag,sales_outlier,quantity_outlier,margin_rate_outlier,days_outlier
68,CA-2014-106376,2014-05-12,2014-10-12,Standard Class,BS-11590,Brendan Sweed,Corporate,85234,United States,Gilbert,Arizona,West,34.048928,-111.093731,Anna Andreadi,OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Art,Office Supplies,Not,1113.024,8.0,0.2,111.3024,1001.72159999999,125.215199999999,139.128,153,7.0,0,111.30240000000992,0.10000000000000893,0,1,0,0,1
69,CA-2014-106376,2014-05-12,2014-10-12,Standard Class,BS-11590,Brendan Sweed,Corporate,85234,United States,Gilbert,Arizona,West,34.048928,-111.093731,Anna Andreadi,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Phones,Technology,Not,167.968,4.0,0.2,62.988,104.979999999999,26.2449999999999,41.992,153,7.0,0,62.988000000000994,0.37500000000000594,0,0,0,0,1
70,CA-2016-119823,2016-04-06,2016-06-06,First Class,KD-16270,Karen Daniels,Consumer,22153,United States,Springfield,Virginia,South,37.431573,-78.656894,Cassandra Brandow,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,Office Supplies,Not,75.88,2.0,0.0,35.6636,40.2163999999999,20.1081999999999,37.94,61,7.0,0,35.663600000000095,0.47000000000000125,0,0,0,0,0
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,HM-14980,Henry MacAllister,Consumer,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Binders,Office Supplies,Not,4.616,1.0,0.2,1.731,2.885,2.885,4.616,5,7.0,1,1.7309999999999999,0.375,0,0,0,0,0
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,49201,United States,Jackson,Michigan,Central,44.314844,-85.602364,Kelly Williams,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,Office Supplies,Not,19.05,3.0,0.0,8.763,10.287,3.429,6.35,3,7.0,1,8.763,0.45999999999999996,0,0,0,0,0
73,US-2015-134026,2015-04-26,2015-04-26,Standard Class,JE-15745,Joel Eaton,Consumer,38109,United States,Memphis,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,FUR-CH-10000513,High-Back Leather Manager's Chair,Chairs,Furniture,Not,831.936,8.0,0.2,-114.3912,946.3272,118.2909,103.992,0,7.0,1,-114.39119999999991,-0.1374999999999999,0,1,0,0,0
74,US-2015-134026,2015-04-26,2015-04-26,Standard Class,JE-15745,Joel Eaton,Consumer,38109,United States,Memphis,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furnishings,Furniture,Not,97.04,2.0,0.2,1.213,95.827,47.9135,48.52,0,7.0,1,1.213000000000008,0.012500000000000082,0,0,0,0,0
75,US-2015-134026,2015-04-26,2015-04-26,Standard Class,JE-15745,Joel Eaton,Consumer,38109,United States,Memphis,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-ST-10004123,Safco Industrial Wire Shelving System,Storage,Office Supplies,Not,72.784,1.0,0.2,-18.196,90.98,90.98,72.784,0,7.0,1,-18.195999999999998,-0.24999999999999994,0,0,0,0,0
76,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,77041,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-BI-10004182,Economy Binders,Binders,Office Supplies,Not,1.248,3.0,0.8,-1.9344,3.1824,1.0608,0.416,61,7.0,0,-1.9344,-1.5499999999999998,0,0,0,1,0
77,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,77041,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furnishings,Furniture,Not,9.708,3.0,0.6,-5.8248,15.5328,5.1776,3.236,61,7.0,0,-5.8248,-0.6,0,0,0,1,0
78,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,77041,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage,Office Supplies,Not,27.24,3.0,0.2,2.724,24.516,8.17199999999999,9.08,61,7.0,0,2.724,0.10000000000000002,0,0,0,0,0
79,US-2014-147606,2014-11-26,2014-11-26,Second Class,JE-15745,Joel Eaton,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furnishings,Furniture,Not,19.3,5.0,0.6,-14.475,33.775,6.755,3.86,0,7.0,1,-14.474999999999998,-0.7499999999999999,0,0,0,1,0
80,CA-2016-127208,2016-12-06,2016-12-06,First Class,SC-20770,Stewart Carmichael,Corporate,35601,United States,Decatur,Alabama,South,32.318231,-86.902298,Cassandra Brandow,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,Office Supplies,Not,208.16,1.0,0.0,56.2032,151.9568,151.9568,208.16,0,7.0,1,56.20320000000001,0.2700000000000001,0,0,0,0,0
81,CA-2016-127208,2016-12-06,2016-12-06,First Class,SC-20770,Stewart Carmichael,Corporate,35601,United States,Decatur,Alabama,South,32.318231,-86.902298,Cassandra Brandow,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Binders,Office Supplies,Not,16.74,3.0,0.0,8.0352,8.70479999999999,2.90159999999999,5.57999999999999,0,7.0,1,8.035200000000009,0.48000000000000054,0,0,0,0,0
82,CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,94122,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,Office Supplies,Not,14.9,5.0,0.0,4.172,10.728,2.1456,2.98,0,7.0,1,4.172000000000001,0.28,0,0,0,0,0
83,CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,94122,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Storage,Office Supplies,Not,21.39,1.0,0.0,6.2031,15.1869,15.1869,21.39,0,7.0,1,6.203100000000001,0.29000000000000004,0,0,0,0,0
84,CA-2015-149734,2015-03-09,2015-08-09,Standard Class,JC-16105,Julie Creighton,Corporate,27707,United States,Durham,North Carolina,South,35.759573,-79.0193,Cassandra Brandow,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,Office Supplies,Not,200.984,7.0,0.2,62.8075,138.1765,19.7395,28.712,153,7.0,0,62.807500000000005,0.3125,0,0,0,0,1
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,60623,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-ST-10003656,Safco Industrial Wire Shelving,Storage,Office Supplies,Not,230.376,3.0,0.2,-48.9549,279.3309,93.1103,76.792,3,7.0,1,-48.95489999999998,-0.2124999999999999,0,0,0,0,0
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,29203,United States,Columbia,South Carolina,South,33.836081,-81.163725,Cassandra Brandow,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Chairs,Furniture,Not,301.96,2.0,0.0,33.2156,268.7444,134.3722,150.98,2,7.0,1,33.215599999999995,0.10999999999999999,0,0,0,0,0
87,CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,55901,United States,Rochester,Minnesota,Central,46.729553,-94.6859,Kelly Williams,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Accessories,Technology,Not,19.99,1.0,0.0,6.7966,13.1933999999999,13.1933999999999,19.99,0,7.0,1,6.796600000000099,0.34000000000000496,0,0,0,0,0
88,CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,55901,United States,Rochester,Minnesota,Central,46.729553,-94.6859,Kelly Williams,OFF-LA-10000134,Avery 511,Labels,Office Supplies,Not,6.16,2.0,0.0,2.9568,3.2032,1.6016,3.08,0,7.0,1,2.9568000000000003,0.48000000000000004,0,0,0,0,0
89,CA-2016-159695,2016-05-04,2016-10-04,Second Class,GM-14455,Gary Mitchum,Home Office,77095,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-ST-10003442,Eldon Portable Mobile Manager,Storage,Office Supplies,Not,158.368,7.0,0.2,13.8572,144.5108,20.6443999999999,22.624,153,7.0,0,13.857200000000006,0.08750000000000004,0,0,0,0,1
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Art,Office Supplies,Yes,20.1,3.0,0.0,6.633,13.467,4.489,6.7,5,7.0,1,6.633000000000001,0.33,1,0,0,0,0
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,TEC-PH-10004093,Panasonic Kx-TS550,Phones,Technology,Yes,73.584,2.0,0.2,8.2782,65.3058,32.6529,36.792,5,7.0,1,8.278199999999998,0.11249999999999998,1,0,0,0,0
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,90036,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-PA-10000304,Xerox 1995,Paper,Office Supplies,Yes,6.48,1.0,0.0,3.1104,3.3696,3.3696,6.48,5,7.0,1,3.1104000000000003,0.48000000000000004,1,0,0,0,0
93,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,46.729553,-94.6859,Kelly Williams,OFF-PA-10003177,Xerox 1999,Paper,Office Supplies,Not,12.96,2.0,0.0,6.2208,6.7392,3.3696,6.48,91,7.0,0,6.2208000000000006,0.48000000000000004,0,0,0,0,0
94,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,46.729553,-94.6859,Kelly Williams,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,Furniture,Not,53.34,3.0,0.0,16.5354,36.8046,12.2682,17.78,91,7.0,0,16.535400000000003,0.31000000000000005,0,0,0,0,0
95,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,55407,United States,Minneapolis,Minnesota,Central,46.729553,-94.6859,Kelly Williams,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders,Office Supplies,Not,32.96,2.0,0.0,16.1504,16.8096,8.4048,16.48,91,7.0,0,16.1504,0.49000000000000005,0,0,0,0,0
96,US-2017-109484,2017-06-11,2017-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,97206,United States,Portland,Oregon,West,43.804133,-120.554201,Anna Andreadi,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,Not,5.682,1.0,0.7,-3.788,9.47,9.47,5.682,183,7.0,0,-3.7880000000000003,-0.6666666666666666,0,0,0,1,1
97,CA-2017-161018,2017-09-11,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furnishings,Furniture,Not,96.53,7.0,0.0,40.5426,55.9874,7.9982,13.79,61,7.0,0,40.5426,0.42,0,0,0,0,0
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,94122,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-BI-10001721,Trimflex Flexible Post Binders,Binders,Office Supplies,Not,51.312,3.0,0.2,17.9592,33.3528,11.1176,17.104,3,7.0,1,17.959199999999996,0.3499999999999999,0,0,0,0,0
99,CA-2016-149223,2016-06-09,2016-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,55106,United States,Saint Paul,Minnesota,Central,46.729553,-94.6859,Kelly Williams,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Appliances,Office Supplies,Not,77.88,6.0,0.0,22.5852,55.2947999999999,9.2158,12.9799999999999,153,7.0,0,22.585200000000093,0.2900000000000012,0,0,0,0,1
100,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Paper,Office Supplies,Not,64.624,7.0,0.2,22.6184,42.0055999999999,6.00079999999999,9.232,0,7.0,1,22.618400000000094,0.3500000000000015,0,0,0,0,0
101,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Accessories,Technology,Not,95.976,3.0,0.2,-10.7973,106.7733,35.5911,31.992,0,7.0,1,-10.797300000000007,-0.11250000000000007,0,0,0,0,0
102,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Binders,Office Supplies,Not,1.788,3.0,0.8,-3.0396,4.8276,1.6092,0.596,0,7.0,1,-3.0396,-1.7,0,0,0,1,0
103,CA-2016-129903,2016-01-12,2016-04-12,Second Class,GZ-14470,Gary Zandusky,Consumer,55901,United States,Rochester,Minnesota,Central,46.729553,-94.6859,Kelly Williams,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,Office Supplies,Not,23.92,4.0,0.0,11.7208,12.1992,3.0498,5.98,91,7.0,0,11.720800000000002,0.49000000000000005,0,0,0,0,0
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,39.550051,-105.782067,Anna Andreadi,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Accessories,Technology,Not,238.896,6.0,0.2,-26.8758,265.7718,44.2953,39.8159999999999,4,7.0,1,-26.875799999999998,-0.1125,0,0,0,0,0
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,39.550051,-105.782067,Anna Andreadi,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furnishings,Furniture,Not,102.36,3.0,0.2,-3.8385,106.1985,35.3994999999999,34.12,4,7.0,1,-3.8384999999999962,-0.037499999999999964,0,0,0,0,0
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,80013,United States,Aurora,Colorado,West,39.550051,-105.782067,Anna Andreadi,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders,Office Supplies,Not,36.882,3.0,0.7,-25.8174,62.6994,20.8998,12.2939999999999,4,7.0,1,-25.8174,-0.7000000000000001,0,0,0,1,0
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,35.759573,-79.0193,Cassandra Brandow,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Accessories,Technology,Not,74.112,8.0,0.2,17.6016,56.5103999999999,7.06379999999999,9.264,5,7.0,1,17.601600000000097,0.23750000000000132,0,0,0,0,0
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,35.759573,-79.0193,Cassandra Brandow,TEC-PH-10002844,Speck Products Candyshell Flip Case,Phones,Technology,Not,27.992,1.0,0.2,2.0994,25.8926,25.8926,27.992,5,7.0,1,2.0993999999999993,0.07499999999999997,0,0,0,0,0
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,28205,United States,Charlotte,North Carolina,South,35.759573,-79.0193,Cassandra Brandow,OFF-AR-10000390,Newell Chalk Holder,Art,Office Supplies,Not,3.304,1.0,0.2,1.0738,2.2302,2.2302,3.304,5,7.0,1,1.0737999999999999,0.32499999999999996,0,0,0,0,0
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,60462,United States,Orland Park,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Accessories,Technology,Not,339.96,5.0,0.2,67.992,271.967999999999,54.3935999999999,67.9919999999999,5,7.0,1,67.99200000000098,0.2000000000000029,0,0,0,0,0
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,10035,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furnishings,Furniture,Not,41.96,2.0,0.0,10.9096,31.0504,15.5252,20.98,5,7.0,1,10.909600000000001,0.26,0,0,0,0,0
112,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,50322,United States,Urbandale,Iowa,Central,41.878003,-93.097702,Kelly Williams,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Art,Office Supplies,Not,75.96,2.0,0.0,22.788,53.172,26.586,37.98,214,7.0,0,22.787999999999997,0.3,0,0,0,0,1
113,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,50322,United States,Urbandale,Iowa,Central,41.878003,-93.097702,Kelly Williams,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Binders,Office Supplies,Not,27.24,6.0,0.0,13.3476,13.8923999999999,2.3154,4.54,214,7.0,0,13.347600000000098,0.4900000000000036,0,0,0,0,1
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Fasteners,Office Supplies,Not,40.096,14.0,0.2,14.5348,25.5611999999999,1.82579999999999,2.864,2,7.0,1,14.534800000000097,0.36250000000000243,0,0,1,0,0
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Envelopes,Office Supplies,Not,4.72,2.0,0.2,1.652,3.06799999999999,1.53399999999999,2.36,2,7.0,1,1.65200000000001,0.35000000000000214,0,0,0,0,0
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-PA-10004965,Xerox 1921,Paper,Office Supplies,Not,23.976,3.0,0.2,7.4925,16.4835,5.49449999999999,7.992,2,7.0,1,7.4925,0.3125,0,0,0,0,0
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,Office Supplies,Not,130.464,6.0,0.2,44.0316,86.4324,14.4054,21.744,2,7.0,1,44.0316,0.33749999999999997,0,0,0,0,0
118,CA-2015-110457,2015-02-03,2015-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,98103,United States,Seattle,Washington,West,47.751074,-120.740139,Anna Andreadi,FUR-TA-10001768,Hon Racetrack Conference Tables,Tables,Furniture,Not,787.53,3.0,0.0,165.3813,622.1487,207.382899999999,262.51,120,7.0,0,165.3813,0.21000000000000002,0,1,0,0,0
119,US-2015-136476,2015-05-04,2015-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,37620,United States,Bristol,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Binders,Office Supplies,Not,157.794,1.0,0.7,-115.7156,273.5096,273.5096,157.794,153,7.0,0,-115.71559999999997,-0.7333333333333331,0,0,0,1,1
120,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,38.910832,-75.52767,Chuck Magee,FUR-FU-10002157,Artistic Insta-Plaque,Furnishings,Furniture,Not,47.04,3.0,0.0,18.3456,28.6943999999999,9.5648,15.68,0,7.0,1,18.3456000000001,0.3900000000000021,0,0,0,0,0
121,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,38.910832,-75.52767,Chuck Magee,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Binders,Office Supplies,Not,30.84,4.0,0.0,13.878,16.962,4.2405,7.71,0,7.0,1,13.878,0.45,0,0,0,0,0
122,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,38.910832,-75.52767,Chuck Magee,OFF-ST-10000777,"Companion Letter/Legal File, Black",Storage,Office Supplies,Not,226.56,6.0,0.0,63.4368,163.1232,27.1872,37.76,0,7.0,1,63.436800000000005,0.28,0,0,0,0,0
123,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,38.910832,-75.52767,Chuck Magee,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Envelopes,Office Supplies,Not,115.02,9.0,0.0,51.759,63.2609999999999,7.029,12.78,0,7.0,1,51.75900000000009,0.45000000000000084,0,0,0,0,0
124,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,19805,United States,Wilmington,Delaware,East,38.910832,-75.52767,Chuck Magee,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Phones,Technology,Not,68.04,7.0,0.0,19.7316,48.3084,6.9012,9.72,0,7.0,1,19.731600000000007,0.2900000000000001,0,0,0,0,0
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,77041,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Chairs,Furniture,Not,600.558,3.0,0.3,-8.5794,609.1374,203.045799999999,200.186,2,7.0,1,-8.579399999999964,-0.014285714285714226,0,1,0,0,0
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,61701,United States,Bloomington,Illinois,Central,40.633125,-89.398528,Kelly Williams,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Tables,Furniture,Not,617.7,6.0,0.5,-407.682,1025.382,170.897,102.95,5,7.0,1,-407.682,-0.66,0,1,0,1,0
